"name","pval","samplesize","degree","TPR","TDR","FPR","ACC","SHD"
"cg50_3_10",0.005,200,3,0.538461538461538,0.875,0.00523103748910201,0.965714285714286,102
"cg50_3_10",0.005,2000,3,0.692307692307692,0.981818181818182,0.000871839581517001,0.979591836734694,66
"cg50_3_10",0.05,200,3,0.615384615384615,0.857142857142857,0.00697471665213601,0.968979591836735,89
"cg50_3_10",0.05,2000,3,0.756410256410256,0.983333333333333,0.000871839581517001,0.983673469387755,59
"cg50_3_11",0.005,200,3,0.594936708860759,0.94,0.00261780104712042,0.971428571428571,88
"cg50_3_11",0.005,2000,3,0.835443037974684,0.985074626865672,0.00087260034904014,0.988571428571429,48
"cg50_3_11",0.05,200,3,0.683544303797468,0.915254237288136,0.0043630017452007,0.975510204081633,79
"cg50_3_11",0.05,2000,3,0.860759493670886,0.944444444444444,0.00349040139616056,0.987755102040816,44
"cg50_3_12",0.005,200,3,0.736111111111111,0.963636363636364,0.00173460537727667,0.982857142857143,55
"cg50_3_12",0.005,2000,3,0.888888888888889,0.96969696969697,0.00173460537727667,0.991836734693878,28
"cg50_3_12",0.05,200,3,0.763888888888889,0.932203389830508,0.00346921075455334,0.982857142857143,51
"cg50_3_12",0.05,2000,3,0.902777777777778,0.942028985507246,0.00346921075455334,0.991020408163265,29
"cg50_3_13",0.005,200,3,0.593023255813954,0.944444444444444,0.00263388937664618,0.968979591836735,99
"cg50_3_13",0.005,2000,3,0.686046511627907,0.951612903225806,0.00263388937664618,0.975510204081633,77
"cg50_3_13",0.05,200,3,0.686046511627907,0.867647058823529,0.00790166812993854,0.970612244897959,88
"cg50_3_13",0.05,2000,3,0.709302325581395,0.924242424242424,0.00438981562774363,0.975510204081633,74
"cg50_3_14",0.005,200,3,0.627906976744186,1,0,0.973877551020408,84
"cg50_3_14",0.005,2000,3,0.755813953488372,0.955882352941177,0.00263388937664618,0.980408163265306,64
"cg50_3_14",0.05,200,3,0.744186046511628,0.96969696969697,0.00175592625109745,0.980408163265306,67
"cg50_3_14",0.05,2000,3,0.767441860465116,0.904109589041096,0.00614574187884109,0.977959183673469,65
"cg50_3_15",0.005,200,3,0.711864406779661,0.954545454545455,0.00171526586620926,0.984489795918367,51
"cg50_3_15",0.005,2000,3,0.932203389830508,1,0,0.996734693877551,18
"cg50_3_15",0.05,200,3,0.796610169491525,0.94,0.00257289879931389,0.987755102040816,39
"cg50_3_15",0.05,2000,3,0.966101694915254,0.934426229508197,0.00343053173241852,0.995102040816327,18
"cg50_3_16",0.005,200,3,0.746835443037975,0.983333333333333,0.00087260034904014,0.982857142857143,63
"cg50_3_16",0.005,2000,3,0.873417721518987,0.985714285714286,0.00087260034904014,0.991020408163265,42
"cg50_3_16",0.05,200,3,0.822784810126582,0.970149253731343,0.00174520069808028,0.986938775510204,51
"cg50_3_16",0.05,2000,3,0.886075949367089,0.972222222222222,0.00174520069808028,0.991020408163265,41
"cg50_3_17",0.005,200,3,0.764705882352941,0.981132075471698,0.000864304235090752,0.986122448979592,49
"cg50_3_17",0.005,2000,3,0.867647058823529,0.983333333333333,0.000864304235090752,0.991836734693878,38
"cg50_3_17",0.05,200,3,0.794117647058823,0.964285714285714,0.0017286084701815,0.986938775510204,45
"cg50_3_17",0.05,2000,3,0.926470588235294,0.926470588235294,0.00432152117545376,0.991836734693878,31
"cg50_3_18",0.005,200,3,0.63768115942029,1,0,0.979591836734694,63
"cg50_3_18",0.005,2000,3,0.971014492753623,0.985294117647059,0.000865051903114187,0.997551020408163,28
"cg50_3_18",0.05,200,3,0.710144927536232,0.907407407407407,0.00432525951557093,0.979591836734694,61
"cg50_3_18",0.05,2000,3,0.971014492753623,0.957142857142857,0.00259515570934256,0.995918367346939,32
"cg50_3_19",0.005,200,3,0.666666666666667,0.981132075471698,0.000871839581517001,0.977959183673469,70
"cg50_3_19",0.005,2000,3,0.871794871794872,0.971428571428571,0.001743679163034,0.990204081632653,35
"cg50_3_19",0.05,200,3,0.717948717948718,0.888888888888889,0.00610287707061901,0.976326530612245,67
"cg50_3_19",0.05,2000,3,0.897435897435897,0.958904109589041,0.002615518744551,0.991020408163265,31
"cg50_3_20",0.005,200,3,0.671052631578947,0.980769230769231,0.000870322019147084,0.978775510204082,70
"cg50_3_20",0.005,2000,3,0.907894736842105,0.985714285714286,0.000870322019147084,0.993469387755102,31
"cg50_3_20",0.05,200,3,0.697368421052632,0.898305084745763,0.00522193211488251,0.976326530612245,68
"cg50_3_20",0.05,2000,3,0.907894736842105,1,0,0.994285714285714,31
"cg50_3_21",0.005,200,3,0.694915254237288,0.976190476190476,0.000857632933104631,0.984489795918367,63
"cg50_3_21",0.005,2000,3,0.915254237288136,0.981818181818182,0.000857632933104631,0.995102040816327,35
"cg50_3_21",0.05,200,3,0.813559322033898,0.979591836734694,0.000857632933104631,0.990204081632653,44
"cg50_3_21",0.05,2000,3,0.898305084745763,0.981481481481482,0.000857632933104631,0.994285714285714,38
"cg50_3_22",0.005,200,3,0.735294117647059,1,0,0.98530612244898,62
"cg50_3_22",0.005,2000,3,0.852941176470588,0.966666666666667,0.0017286084701815,0.990204081632653,42
"cg50_3_22",0.05,200,3,0.75,1,0,0.986122448979592,61
"cg50_3_22",0.05,2000,3,0.852941176470588,0.920634920634921,0.00432152117545376,0.987755102040816,42
"cg50_3_23",0.005,200,3,0.647887323943662,0.958333333333333,0.00173310225303293,0.977959183673469,73
"cg50_3_23",0.005,2000,3,0.943661971830986,0.985294117647059,0.000866551126516464,0.995918367346939,39
"cg50_3_23",0.05,200,3,0.704225352112676,0.909090909090909,0.00433275563258232,0.978775510204082,70
"cg50_3_23",0.05,2000,3,0.971830985915493,0.896103896103896,0.00693240901213172,0.991836734693878,44
"cg50_3_24",0.005,200,3,0.646341463414634,0.981481481481482,0.000874890638670166,0.975510204081633,74
"cg50_3_24",0.005,2000,3,0.792682926829268,0.955882352941177,0.0026246719160105,0.983673469387755,53
"cg50_3_24",0.05,200,3,0.707317073170732,0.935483870967742,0.00349956255468067,0.977142857142857,69
"cg50_3_24",0.05,2000,3,0.804878048780488,0.942857142857143,0.00349956255468067,0.983673469387755,50
"cg50_3_25",0.005,200,3,0.636363636363636,0.98,0.000871080139372822,0.976326530612245,74
"cg50_3_25",0.005,2000,3,0.857142857142857,0.956521739130435,0.00261324041811847,0.988571428571429,40
"cg50_3_25",0.05,200,3,0.701298701298701,0.947368421052632,0.00261324041811847,0.978775510204082,67
"cg50_3_25",0.05,2000,3,0.896103896103896,0.92,0.00522648083623693,0.988571428571429,35
"cg50_3_26",0.005,200,3,0.671052631578947,0.962264150943396,0.00174064403829417,0.977959183673469,75
"cg50_3_26",0.005,2000,3,0.802631578947368,0.938461538461538,0.00348128807658834,0.984489795918367,62
"cg50_3_26",0.05,200,3,0.75,0.919354838709677,0.00435161009573542,0.980408163265306,68
"cg50_3_26",0.05,2000,3,0.828947368421053,0.9,0.00609225413402959,0.983673469387755,61
"cg50_3_27",0.005,200,3,0.761904761904762,0.979591836734694,0.000860585197934596,0.986938775510204,53
"cg50_3_27",0.005,2000,3,0.920634920634921,0.983050847457627,0.000860585197934596,0.995102040816327,29
"cg50_3_27",0.05,200,3,0.825396825396825,0.945454545454545,0.00258175559380379,0.988571428571429,42
"cg50_3_27",0.05,2000,3,0.952380952380952,0.983606557377049,0.000860585197934596,0.996734693877551,22
"cg50_3_28",0.005,200,3,0.671641791044776,1,0,0.982040816326531,62
"cg50_3_28",0.005,2000,3,0.955223880597015,0.96969696969697,0.00172711571675302,0.995918367346939,20
"cg50_3_28",0.05,200,3,0.73134328358209,0.98,0.000863557858376511,0.984489795918367,49
"cg50_3_28",0.05,2000,3,0.970149253731343,0.942028985507246,0.00345423143350604,0.995102040816327,19
"cg50_3_29",0.005,200,3,0.726027397260274,1,0,0.983673469387755,59
"cg50_3_29",0.005,2000,3,0.972602739726027,1,0,0.998367346938775,31
"cg50_3_29",0.05,200,3,0.821917808219178,0.923076923076923,0.00434027777777778,0.98530612244898,54
"cg50_3_29",0.05,2000,3,1,0.9125,0.00607638888888889,0.994285714285714,38
"cg50_3_30",0.005,200,3,0.726027397260274,0.981481481481482,0.000868055555555556,0.982857142857143,58
"cg50_3_30",0.005,2000,3,0.917808219178082,0.985294117647059,0.000868055555555556,0.994285714285714,29
"cg50_3_30",0.05,200,3,0.794520547945205,0.950819672131147,0.00260416666666667,0.98530612244898,52
"cg50_3_30",0.05,2000,3,0.972602739726027,0.959459459459459,0.00260416666666667,0.995918367346939,22
